datetime,origin,destination,price
2025-04-10T06:00:00,Budapest,Prague,720
2025-04-10T18:00:00,Budapest,Prague,612
2025-04-11T06:00:00,Budapest,Prague,435
2025-04-11T18:00:00,Budapest,Prague,615
2025-04-12T06:00:00,Budapest,Prague,717
2025-04-12T18:00:00,Budapest,Prague,548
2025-04-13T06:00:00,Budapest,Prague,441
2025-04-13T18:00:00,Budapest,Prague,685
2025-04-14T06:00:00,Budapest,Prague,278
2025-04-14T18:00:00,Budapest,Prague,644
2025-04-15T06:00:00,Budapest,Prague,527
2025-04-15T18:00:00,Budapest,Prague,430
2025-04-16T06:00:00,Budapest,Prague,607
2025-04-16T18:00:00,Budapest,Prague,792
2025-04-17T06:00:00,Budapest,Prague,688
2025-04-17T18:00:00,Budapest,Prague,425
2025-04-18T06:00:00,Budapest,Prague,627
2025-04-18T18:00:00,Budapest,Prague,792
2025-04-19T06:00:00,Budapest,Prague,365
2025-04-19T18:00:00,Budapest,Prague,613
2025-04-20T06:00:00,Budapest,Prague,709
2025-04-20T18:00:00,Budapest,Prague,762
2025-04-21T06:00:00,Budapest,Prague,667
2025-04-21T18:00:00,Budapest,Prague,716
2025-04-22T06:00:00,Budapest,Prague,615
2025-04-22T18:00:00,Budapest,Prague,251
2025-04-23T06:00:00,Budapest,Prague,262
2025-04-23T18:00:00,Budapest,Prague,378
2025-04-24T06:00:00,Budapest,Prague,522
2025-04-24T18:00:00,Budapest,Prague,296
2025-04-25T06:00:00,Budapest,Prague,700
2025-04-25T18:00:00,Budapest,Prague,419
2025-04-26T06:00:00,Budapest,Prague,562
2025-04-26T18:00:00,Budapest,Prague,328
2025-04-27T06:00:00,Budapest,Prague,647
2025-04-27T18:00:00,Budapest,Prague,295
2025-04-28T06:00:00,Budapest,Prague,741
2025-04-28T18:00:00,Budapest,Prague,795
2025-04-29T06:00:00,Budapest,Prague,139
2025-04-29T18:00:00,Budapest,Prague,244
2025-04-30T06:00:00,Budapest,Prague,632
2025-04-30T18:00:00,Budapest,Prague,488
2025-05-01T06:00:00,Budapest,Prague,354
2025-05-01T18:00:00,Budapest,Prague,803
2025-05-02T06:00:00,Budapest,Prague,330
2025-05-02T18:00:00,Budapest,Prague,436
2025-05-03T06:00:00,Budapest,Prague,695
2025-05-03T18:00:00,Budapest,Prague,315
2025-05-04T06:00:00,Budapest,Prague,484
2025-05-04T18:00:00,Budapest,Prague,166
2025-05-05T06:00:00,Budapest,Prague,329
2025-05-05T18:00:00,Budapest,Prague,829
2025-05-06T06:00:00,Budapest,Prague,775
2025-05-06T18:00:00,Budapest,Prague,148
2025-05-07T06:00:00,Budapest,Prague,758
2025-05-07T18:00:00,Budapest,Prague,342
2025-05-08T06:00:00,Budapest,Prague,531
2025-05-08T18:00:00,Budapest,Prague,648
2025-05-09T06:00:00,Budapest,Prague,499
2025-05-09T18:00:00,Budapest,Prague,332
2025-05-10T06:00:00,Budapest,Prague,74
2025-05-10T18:00:00,Budapest,Prague,158
2025-05-11T06:00:00,Budapest,Prague,563
2025-05-11T18:00:00,Budapest,Prague,398
2025-05-12T06:00:00,Budapest,Prague,385
2025-05-12T18:00:00,Budapest,Prague,354
2025-05-13T06:00:00,Budapest,Prague,410
2025-05-13T18:00:00,Budapest,Prague,335
2025-05-14T06:00:00,Budapest,Prague,148
2025-05-14T18:00:00,Budapest,Prague,569
2025-05-15T06:00:00,Budapest,Prague,413
2025-05-15T18:00:00,Budapest,Prague,451
2025-05-16T06:00:00,Budapest,Prague,427
2025-05-16T18:00:00,Budapest,Prague,597
2025-05-17T06:00:00,Budapest,Prague,432
2025-05-17T18:00:00,Budapest,Prague,300
2025-05-18T06:00:00,Budapest,Prague,462
2025-05-18T18:00:00,Budapest,Prague,161
2025-05-19T06:00:00,Budapest,Prague,698
2025-05-19T18:00:00,Budapest,Prague,156
2025-05-20T06:00:00,Budapest,Prague,601
2025-05-20T18:00:00,Budapest,Prague,642
2025-05-21T06:00:00,Budapest,Prague,365
2025-05-21T18:00:00,Budapest,Prague,705
2025-05-22T06:00:00,Budapest,Prague,752
2025-05-22T18:00:00,Budapest,Prague,234
2025-05-23T06:00:00,Budapest,Prague,719
2025-05-23T18:00:00,Budapest,Prague,104
2025-05-24T06:00:00,Budapest,Prague,656
2025-05-24T18:00:00,Budapest,Prague,646
2025-05-25T06:00:00,Budapest,Prague,340
2025-05-25T18:00:00,Budapest,Prague,560
2025-05-26T06:00:00,Budapest,Prague,434
2025-05-26T18:00:00,Budapest,Prague,136
2025-05-27T06:00:00,Budapest,Prague,715
2025-05-27T18:00:00,Budapest,Prague,256
2025-05-28T06:00:00,Budapest,Prague,234
2025-05-28T18:00:00,Budapest,Prague,703
2025-05-29T06:00:00,Budapest,Prague,687
2025-05-29T18:00:00,Budapest,Prague,359
2025-05-30T06:00:00,Budapest,Prague,524
2025-05-30T18:00:00,Budapest,Prague,682
2025-05-31T06:00:00,Budapest,Prague,740
2025-05-31T18:00:00,Budapest,Prague,465
2025-06-01T06:00:00,Budapest,Prague,348
2025-06-01T18:00:00,Budapest,Prague,283
2025-06-02T06:00:00,Budapest,Prague,395
2025-06-02T18:00:00,Budapest,Prague,589
2025-06-03T06:00:00,Budapest,Prague,226
2025-06-03T18:00:00,Budapest,Prague,545
2025-06-04T06:00:00,Budapest,Prague,690
2025-06-04T18:00:00,Budapest,Prague,319
2025-06-05T06:00:00,Budapest,Prague,488
2025-06-05T18:00:00,Budapest,Prague,518
2025-06-06T06:00:00,Budapest,Prague,596
2025-06-06T18:00:00,Budapest,Prague,210
2025-06-07T06:00:00,Budapest,Prague,149
2025-06-07T18:00:00,Budapest,Prague,597
2025-06-08T06:00:00,Budapest,Prague,708
2025-06-08T18:00:00,Budapest,Prague,526
2025-06-09T06:00:00,Budapest,Prague,92
2025-06-09T18:00:00,Budapest,Prague,251
2025-06-10T06:00:00,Budapest,Prague,345
2025-06-10T18:00:00,Budapest,Prague,586
2025-06-11T06:00:00,Budapest,Prague,382
2025-06-11T18:00:00,Budapest,Prague,692
2025-06-12T06:00:00,Budapest,Prague,657
2025-06-12T18:00:00,Budapest,Prague,381
2025-06-13T06:00:00,Budapest,Prague,146
2025-06-13T18:00:00,Budapest,Prague,615
2025-06-14T06:00:00,Budapest,Prague,486
2025-06-14T18:00:00,Budapest,Prague,126
2025-06-15T06:00:00,Budapest,Prague,343
2025-06-15T18:00:00,Budapest,Prague,171
2025-06-16T06:00:00,Budapest,Prague,762
2025-06-16T18:00:00,Budapest,Prague,329
2025-06-17T06:00:00,Budapest,Prague,850
2025-06-17T18:00:00,Budapest,Prague,291
2025-06-18T06:00:00,Budapest,Prague,734
2025-06-18T18:00:00,Budapest,Prague,536
2025-06-19T06:00:00,Budapest,Prague,844
2025-06-19T18:00:00,Budapest,Prague,339
2025-06-20T06:00:00,Budapest,Prague,732
2025-06-20T18:00:00,Budapest,Prague,669
2025-06-21T06:00:00,Budapest,Prague,159
2025-06-21T18:00:00,Budapest,Prague,608
2025-06-22T06:00:00,Budapest,Prague,528
2025-06-22T18:00:00,Budapest,Prague,120
2025-06-23T06:00:00,Budapest,Prague,494
2025-06-23T18:00:00,Budapest,Prague,259
2025-06-24T06:00:00,Budapest,Prague,617
2025-06-24T18:00:00,Budapest,Prague,357
2025-06-25T06:00:00,Budapest,Prague,568
2025-06-25T18:00:00,Budapest,Prague,504
2025-06-26T06:00:00,Budapest,Prague,328
2025-06-26T18:00:00,Budapest,Prague,661
2025-06-27T06:00:00,Budapest,Prague,350
2025-06-27T18:00:00,Budapest,Prague,642
2025-06-28T06:00:00,Budapest,Prague,147
2025-06-28T18:00:00,Budapest,Prague,404
2025-06-29T06:00:00,Budapest,Prague,381
2025-06-29T18:00:00,Budapest,Prague,808
2025-04-01T06:00:00,Budapest,Vienna,163
2025-04-01T18:00:00,Budapest,Vienna,740
2025-04-02T06:00:00,Budapest,Vienna,773
2025-04-02T18:00:00,Budapest,Vienna,198
2025-04-03T06:00:00,Budapest,Vienna,763
2025-04-03T18:00:00,Budapest,Vienna,652
2025-04-04T06:00:00,Budapest,Vienna,216
2025-04-04T18:00:00,Budapest,Vienna,263
2025-04-05T06:00:00,Budapest,Vienna,545
2025-04-05T18:00:00,Budapest,Vienna,806
2025-04-06T06:00:00,Budapest,Vienna,776
2025-04-06T18:00:00,Budapest,Vienna,485
2025-04-07T06:00:00,Budapest,Vienna,539
2025-04-07T18:00:00,Budapest,Vienna,707
2025-04-08T06:00:00,Budapest,Vienna,733
2025-04-08T18:00:00,Budapest,Vienna,253
2025-04-09T06:00:00,Budapest,Vienna,688
2025-04-09T18:00:00,Budapest,Vienna,518
2025-04-10T06:00:00,Budapest,Vienna,629
2025-04-10T18:00:00,Budapest,Vienna,316
2025-04-11T06:00:00,Budapest,Vienna,687
2025-04-11T18:00:00,Budapest,Vienna,746
2025-04-12T06:00:00,Budapest,Vienna,147
2025-04-12T18:00:00,Budapest,Vienna,692
2025-04-13T06:00:00,Budapest,Vienna,666
2025-04-13T18:00:00,Budapest,Vienna,540
2025-04-14T06:00:00,Budapest,Vienna,765
2025-04-14T18:00:00,Budapest,Vienna,202
2025-04-15T06:00:00,Budapest,Vienna,648
2025-04-15T18:00:00,Budapest,Vienna,491
2025-04-16T06:00:00,Budapest,Vienna,171
2025-04-16T18:00:00,Budapest,Vienna,327
2025-04-17T06:00:00,Budapest,Vienna,711
2025-04-17T18:00:00,Budapest,Vienna,297
2025-04-18T06:00:00,Budapest,Vienna,487
2025-04-18T18:00:00,Budapest,Vienna,669
2025-04-19T06:00:00,Budapest,Vienna,256
2025-04-19T18:00:00,Budapest,Vienna,212
2025-04-20T06:00:00,Budapest,Vienna,550
2025-04-20T18:00:00,Budapest,Vienna,413
2025-04-21T06:00:00,Budapest,Vienna,545
2025-04-21T18:00:00,Budapest,Vienna,319
2025-04-22T06:00:00,Budapest,Vienna,656
2025-04-22T18:00:00,Budapest,Vienna,573
2025-04-23T06:00:00,Budapest,Vienna,95
2025-04-23T18:00:00,Budapest,Vienna,408
2025-04-24T06:00:00,Budapest,Vienna,601
2025-04-24T18:00:00,Budapest,Vienna,50
2025-04-25T06:00:00,Budapest,Vienna,338
2025-04-25T18:00:00,Budapest,Vienna,750
2025-04-26T06:00:00,Budapest,Vienna,245
2025-04-26T18:00:00,Budapest,Vienna,95
2025-04-27T06:00:00,Budapest,Vienna,307
2025-04-27T18:00:00,Budapest,Vienna,332
2025-04-28T06:00:00,Budapest,Vienna,453
2025-04-28T18:00:00,Budapest,Vienna,193
2025-04-29T06:00:00,Budapest,Vienna,309
2025-04-29T18:00:00,Budapest,Vienna,154
2025-04-30T06:00:00,Budapest,Vienna,686
2025-04-30T18:00:00,Budapest,Vienna,471
2025-05-01T06:00:00,Budapest,Vienna,383
2025-05-01T18:00:00,Budapest,Vienna,562
2025-05-02T06:00:00,Budapest,Vienna,734
2025-05-02T18:00:00,Budapest,Vienna,686
2025-05-03T06:00:00,Budapest,Vienna,617
2025-05-03T18:00:00,Budapest,Vienna,474
2025-05-04T06:00:00,Budapest,Vienna,357
2025-05-04T18:00:00,Budapest,Vienna,239
2025-05-05T06:00:00,Budapest,Vienna,349
2025-05-05T18:00:00,Budapest,Vienna,505
2025-05-06T06:00:00,Budapest,Vienna,495
2025-05-06T18:00:00,Budapest,Vienna,373
2025-05-07T06:00:00,Budapest,Vienna,120
2025-05-07T18:00:00,Budapest,Vienna,409
2025-05-08T06:00:00,Budapest,Vienna,242
2025-05-08T18:00:00,Budapest,Vienna,402
2025-05-09T06:00:00,Budapest,Vienna,68
2025-05-09T18:00:00,Budapest,Vienna,202
2025-05-10T06:00:00,Budapest,Vienna,150
2025-05-10T18:00:00,Budapest,Vienna,622
2025-05-11T06:00:00,Budapest,Vienna,499
2025-05-11T18:00:00,Budapest,Vienna,583
2025-05-12T06:00:00,Budapest,Vienna,93
2025-05-12T18:00:00,Budapest,Vienna,142
2025-05-13T06:00:00,Budapest,Vienna,297
2025-05-13T18:00:00,Budapest,Vienna,275
2025-05-14T06:00:00,Budapest,Vienna,578
2025-05-14T18:00:00,Budapest,Vienna,293
2025-05-15T06:00:00,Budapest,Vienna,724
2025-05-15T18:00:00,Budapest,Vienna,468
2025-05-16T06:00:00,Budapest,Vienna,598
2025-05-16T18:00:00,Budapest,Vienna,231
2025-05-17T06:00:00,Budapest,Vienna,583
2025-05-17T18:00:00,Budapest,Vienna,404
2025-05-18T06:00:00,Budapest,Vienna,234
2025-05-18T18:00:00,Budapest,Vienna,373
2025-05-19T06:00:00,Budapest,Vienna,493
2025-05-19T18:00:00,Budapest,Vienna,539
2025-05-20T06:00:00,Budapest,Vienna,375
2025-05-20T18:00:00,Budapest,Vienna,455
2025-05-21T06:00:00,Budapest,Vienna,698
2025-05-21T18:00:00,Budapest,Vienna,581
2025-05-22T06:00:00,Budapest,Vienna,83
2025-05-22T18:00:00,Budapest,Vienna,289
2025-05-23T06:00:00,Budapest,Vienna,745
2025-05-23T18:00:00,Budapest,Vienna,697
2025-05-24T06:00:00,Budapest,Vienna,319
2025-05-24T18:00:00,Budapest,Vienna,277
2025-05-25T06:00:00,Budapest,Vienna,400
2025-05-25T18:00:00,Budapest,Vienna,686
2025-05-26T06:00:00,Budapest,Vienna,658
2025-05-26T18:00:00,Budapest,Vienna,493
2025-05-27T06:00:00,Budapest,Vienna,602
2025-05-27T18:00:00,Budapest,Vienna,139
2025-05-28T06:00:00,Budapest,Vienna,733
2025-05-28T18:00:00,Budapest,Vienna,728
2025-05-29T06:00:00,Budapest,Vienna,335
2025-05-29T18:00:00,Budapest,Vienna,369
2025-05-30T06:00:00,Budapest,Vienna,600
2025-05-30T18:00:00,Budapest,Vienna,268
2025-05-31T06:00:00,Budapest,Vienna,447
2025-05-31T18:00:00,Budapest,Vienna,405
2025-06-01T06:00:00,Budapest,Vienna,289
2025-06-01T18:00:00,Budapest,Vienna,303
2025-06-02T06:00:00,Budapest,Vienna,131
2025-06-02T18:00:00,Budapest,Vienna,490
2025-06-03T06:00:00,Budapest,Vienna,673
2025-06-03T18:00:00,Budapest,Vienna,252
2025-06-04T06:00:00,Budapest,Vienna,807
2025-06-04T18:00:00,Budapest,Vienna,417
2025-06-05T06:00:00,Budapest,Vienna,469
2025-06-05T18:00:00,Budapest,Vienna,660
2025-06-06T06:00:00,Budapest,Vienna,567
2025-06-06T18:00:00,Budapest,Vienna,637
2025-06-07T06:00:00,Budapest,Vienna,117
2025-06-07T18:00:00,Budapest,Vienna,193
2025-06-08T06:00:00,Budapest,Vienna,362
2025-06-08T18:00:00,Budapest,Vienna,665
2025-06-09T06:00:00,Budapest,Vienna,389
2025-06-09T18:00:00,Budapest,Vienna,538
2025-06-10T06:00:00,Budapest,Vienna,223
2025-06-10T18:00:00,Budapest,Vienna,508
2025-06-11T06:00:00,Budapest,Vienna,192
2025-06-11T18:00:00,Budapest,Vienna,90
2025-06-12T06:00:00,Budapest,Vienna,581
2025-06-12T18:00:00,Budapest,Vienna,353
2025-06-13T06:00:00,Budapest,Vienna,443
2025-06-13T18:00:00,Budapest,Vienna,388
2025-06-14T06:00:00,Budapest,Vienna,546
2025-06-14T18:00:00,Budapest,Vienna,543
2025-06-15T06:00:00,Budapest,Vienna,512
2025-06-15T18:00:00,Budapest,Vienna,315
2025-06-16T06:00:00,Budapest,Vienna,425
2025-06-16T18:00:00,Budapest,Vienna,160
2025-06-17T06:00:00,Budapest,Vienna,788
2025-06-17T18:00:00,Budapest,Vienna,755
2025-06-18T06:00:00,Budapest,Vienna,684
2025-06-18T18:00:00,Budapest,Vienna,531
2025-06-19T06:00:00,Budapest,Vienna,842
2025-06-19T18:00:00,Budapest,Vienna,679
2025-06-20T06:00:00,Budapest,Vienna,429
2025-06-20T18:00:00,Budapest,Vienna,309
2025-06-21T06:00:00,Budapest,Vienna,687
2025-06-21T18:00:00,Budapest,Vienna,532
2025-06-22T06:00:00,Budapest,Vienna,743
2025-06-22T18:00:00,Budapest,Vienna,394
2025-06-23T06:00:00,Budapest,Vienna,600
2025-06-23T18:00:00,Budapest,Vienna,518
2025-06-24T06:00:00,Budapest,Vienna,571
2025-06-24T18:00:00,Budapest,Vienna,166
2025-06-25T06:00:00,Budapest,Vienna,614
2025-06-25T18:00:00,Budapest,Vienna,550
2025-06-26T06:00:00,Budapest,Vienna,170
2025-06-26T18:00:00,Budapest,Vienna,652
2025-06-27T06:00:00,Budapest,Vienna,716
2025-06-27T18:00:00,Budapest,Vienna,556
2025-06-28T06:00:00,Budapest,Vienna,399
2025-06-28T18:00:00,Budapest,Vienna,720
2025-06-29T06:00:00,Budapest,Vienna,373
2025-06-29T18:00:00,Budapest,Vienna,756
2025-04-01T06:00:00,Budapest,Zurich,227
2025-04-01T18:00:00,Budapest,Zurich,298
2025-04-02T06:00:00,Budapest,Zurich,640
2025-04-02T18:00:00,Budapest,Zurich,845
2025-04-03T06:00:00,Budapest,Zurich,707
2025-04-03T18:00:00,Budapest,Zurich,377
2025-04-04T06:00:00,Budapest,Zurich,207
2025-04-04T18:00:00,Budapest,Zurich,428
2025-04-05T06:00:00,Budapest,Zurich,688
2025-04-05T18:00:00,Budapest,Zurich,589
2025-04-06T06:00:00,Budapest,Zurich,817
2025-04-06T18:00:00,Budapest,Zurich,121
2025-04-07T06:00:00,Budapest,Zurich,623
2025-04-07T18:00:00,Budapest,Zurich,757
2025-04-08T06:00:00,Budapest,Zurich,463
2025-04-08T18:00:00,Budapest,Zurich,432
2025-04-09T06:00:00,Budapest,Zurich,50
2025-04-09T18:00:00,Budapest,Zurich,163
2025-04-10T06:00:00,Budapest,Zurich,169
2025-04-10T18:00:00,Budapest,Zurich,172
2025-04-11T06:00:00,Budapest,Zurich,268
2025-04-11T18:00:00,Budapest,Zurich,699
2025-04-12T06:00:00,Budapest,Zurich,634
2025-04-12T18:00:00,Budapest,Zurich,248
2025-04-13T06:00:00,Budapest,Zurich,124
2025-04-13T18:00:00,Budapest,Zurich,405
2025-04-14T06:00:00,Budapest,Zurich,359
2025-04-14T18:00:00,Budapest,Zurich,184
2025-04-15T06:00:00,Budapest,Zurich,379
2025-04-15T18:00:00,Budapest,Zurich,370
2025-04-16T06:00:00,Budapest,Zurich,584
2025-04-16T18:00:00,Budapest,Zurich,774
2025-04-17T06:00:00,Budapest,Zurich,779
2025-04-17T18:00:00,Budapest,Zurich,274
2025-04-18T06:00:00,Budapest,Zurich,654
2025-04-18T18:00:00,Budapest,Zurich,604
2025-04-19T06:00:00,Budapest,Zurich,603
2025-04-19T18:00:00,Budapest,Zurich,367
2025-04-20T06:00:00,Budapest,Zurich,635
2025-04-20T18:00:00,Budapest,Zurich,622
2025-04-21T06:00:00,Budapest,Zurich,771
2025-04-21T18:00:00,Budapest,Zurich,511
2025-04-22T06:00:00,Budapest,Zurich,526
2025-04-22T18:00:00,Budapest,Zurich,697
2025-04-23T06:00:00,Budapest,Zurich,345
2025-04-23T18:00:00,Budapest,Zurich,361
2025-04-24T06:00:00,Budapest,Zurich,207
2025-04-24T18:00:00,Budapest,Zurich,96
2025-04-25T06:00:00,Budapest,Zurich,309
2025-04-25T18:00:00,Budapest,Zurich,177
2025-04-26T06:00:00,Budapest,Zurich,475
2025-04-26T18:00:00,Budapest,Zurich,613
2025-04-27T06:00:00,Budapest,Zurich,352
2025-04-27T18:00:00,Budapest,Zurich,148
2025-04-28T06:00:00,Budapest,Zurich,285
2025-04-28T18:00:00,Budapest,Zurich,844
2025-04-29T06:00:00,Budapest,Zurich,679
2025-04-29T18:00:00,Budapest,Zurich,584
2025-04-30T06:00:00,Budapest,Zurich,662
2025-04-30T18:00:00,Budapest,Zurich,195
2025-05-01T06:00:00,Budapest,Zurich,574
2025-05-01T18:00:00,Budapest,Zurich,345
2025-05-02T06:00:00,Budapest,Zurich,608
2025-05-02T18:00:00,Budapest,Zurich,302
2025-05-03T06:00:00,Budapest,Zurich,739
2025-05-03T18:00:00,Budapest,Zurich,533
2025-05-04T06:00:00,Budapest,Zurich,720
2025-05-04T18:00:00,Budapest,Zurich,442
2025-05-05T06:00:00,Budapest,Zurich,288
2025-05-05T18:00:00,Budapest,Zurich,266
2025-05-06T06:00:00,Budapest,Zurich,205
2025-05-06T18:00:00,Budapest,Zurich,554
2025-05-07T06:00:00,Budapest,Zurich,698
2025-05-07T18:00:00,Budapest,Zurich,385
2025-05-08T06:00:00,Budapest,Zurich,118
2025-05-08T18:00:00,Budapest,Zurich,78
2025-05-09T06:00:00,Budapest,Zurich,513
2025-05-09T18:00:00,Budapest,Zurich,207
2025-05-10T06:00:00,Budapest,Zurich,420
2025-05-10T18:00:00,Budapest,Zurich,188
2025-05-11T06:00:00,Budapest,Zurich,50
2025-05-11T18:00:00,Budapest,Zurich,668
2025-05-12T06:00:00,Budapest,Zurich,264
2025-05-12T18:00:00,Budapest,Zurich,325
2025-05-13T06:00:00,Budapest,Zurich,320
2025-05-13T18:00:00,Budapest,Zurich,337
2025-05-14T06:00:00,Budapest,Zurich,178
2025-05-14T18:00:00,Budapest,Zurich,368
2025-05-15T06:00:00,Budapest,Zurich,756
2025-05-15T18:00:00,Budapest,Zurich,812
2025-05-16T06:00:00,Budapest,Zurich,334
2025-05-16T18:00:00,Budapest,Zurich,237
2025-05-17T06:00:00,Budapest,Zurich,170
2025-05-17T18:00:00,Budapest,Zurich,612
2025-05-18T06:00:00,Budapest,Zurich,221
2025-05-18T18:00:00,Budapest,Zurich,555
2025-05-19T06:00:00,Budapest,Zurich,624
2025-05-19T18:00:00,Budapest,Zurich,667
2025-05-20T06:00:00,Budapest,Zurich,478
2025-05-20T18:00:00,Budapest,Zurich,232
2025-05-21T06:00:00,Budapest,Zurich,233
2025-05-21T18:00:00,Budapest,Zurich,649
2025-05-22T06:00:00,Budapest,Zurich,459
2025-05-22T18:00:00,Budapest,Zurich,190
2025-05-23T06:00:00,Budapest,Zurich,276
2025-05-23T18:00:00,Budapest,Zurich,102
2025-05-24T06:00:00,Budapest,Zurich,462
2025-05-24T18:00:00,Budapest,Zurich,340
2025-05-25T06:00:00,Budapest,Zurich,654
2025-05-25T18:00:00,Budapest,Zurich,622
2025-05-26T06:00:00,Budapest,Zurich,503
2025-05-26T18:00:00,Budapest,Zurich,511
2025-05-27T06:00:00,Budapest,Zurich,749
2025-05-27T18:00:00,Budapest,Zurich,338
2025-05-28T06:00:00,Budapest,Zurich,354
2025-05-28T18:00:00,Budapest,Zurich,595
2025-05-29T06:00:00,Budapest,Zurich,156
2025-05-29T18:00:00,Budapest,Zurich,260
2025-05-30T06:00:00,Budapest,Zurich,289
2025-05-30T18:00:00,Budapest,Zurich,248
2025-05-31T06:00:00,Budapest,Zurich,440
2025-05-31T18:00:00,Budapest,Zurich,371
2025-06-01T06:00:00,Budapest,Zurich,703
2025-06-01T18:00:00,Budapest,Zurich,583
2025-06-02T06:00:00,Budapest,Zurich,456
2025-06-02T18:00:00,Budapest,Zurich,268
2025-06-03T06:00:00,Budapest,Zurich,563
2025-06-03T18:00:00,Budapest,Zurich,399
2025-06-04T06:00:00,Budapest,Zurich,241
2025-06-04T18:00:00,Budapest,Zurich,679
2025-06-05T06:00:00,Budapest,Zurich,731
2025-06-05T18:00:00,Budapest,Zurich,411
2025-06-06T06:00:00,Budapest,Zurich,498
2025-06-06T18:00:00,Budapest,Zurich,325
2025-06-07T06:00:00,Budapest,Zurich,741
2025-06-07T18:00:00,Budapest,Zurich,102
2025-06-08T06:00:00,Budapest,Zurich,110
2025-06-08T18:00:00,Budapest,Zurich,735
2025-06-09T06:00:00,Budapest,Zurich,723
2025-06-09T18:00:00,Budapest,Zurich,528
2025-06-10T06:00:00,Budapest,Zurich,280
2025-06-10T18:00:00,Budapest,Zurich,695
2025-06-11T06:00:00,Budapest,Zurich,281
2025-06-11T18:00:00,Budapest,Zurich,415
2025-06-12T06:00:00,Budapest,Zurich,515
2025-06-12T18:00:00,Budapest,Zurich,506
2025-06-13T06:00:00,Budapest,Zurich,342
2025-06-13T18:00:00,Budapest,Zurich,753
2025-06-14T06:00:00,Budapest,Zurich,818
2025-06-14T18:00:00,Budapest,Zurich,476
2025-06-15T06:00:00,Budapest,Zurich,204
2025-06-15T18:00:00,Budapest,Zurich,637
2025-06-16T06:00:00,Budapest,Zurich,261
2025-06-16T18:00:00,Budapest,Zurich,399
2025-06-17T06:00:00,Budapest,Zurich,396
2025-06-17T18:00:00,Budapest,Zurich,200
2025-06-18T06:00:00,Budapest,Zurich,717
2025-06-18T18:00:00,Budapest,Zurich,650
2025-06-19T06:00:00,Budapest,Zurich,624
2025-06-19T18:00:00,Budapest,Zurich,432
2025-06-20T06:00:00,Budapest,Zurich,585
2025-06-20T18:00:00,Budapest,Zurich,682
2025-06-21T06:00:00,Budapest,Zurich,486
2025-06-21T18:00:00,Budapest,Zurich,174
2025-06-22T06:00:00,Budapest,Zurich,284
2025-06-22T18:00:00,Budapest,Zurich,148
2025-06-23T06:00:00,Budapest,Zurich,552
2025-06-23T18:00:00,Budapest,Zurich,336
2025-06-24T06:00:00,Budapest,Zurich,82
2025-06-24T18:00:00,Budapest,Zurich,733
2025-06-25T06:00:00,Budapest,Zurich,162
2025-06-25T18:00:00,Budapest,Zurich,609
2025-06-26T06:00:00,Budapest,Zurich,192
2025-06-26T18:00:00,Budapest,Zurich,602
2025-06-27T06:00:00,Budapest,Zurich,524
2025-06-27T18:00:00,Budapest,Zurich,641
2025-06-28T06:00:00,Budapest,Zurich,406
2025-06-28T18:00:00,Budapest,Zurich,274
2025-06-29T06:00:00,Budapest,Zurich,769
2025-06-29T18:00:00,Budapest,Zurich,485
2025-04-01T06:00:00,Vienna,Seattle,647
2025-04-01T18:00:00,Vienna,Seattle,953
2025-04-02T06:00:00,Vienna,Seattle,1092
2025-04-02T18:00:00,Vienna,Seattle,846
2025-04-03T06:00:00,Vienna,Seattle,907
2025-04-03T18:00:00,Vienna,Seattle,795
2025-04-04T06:00:00,Vienna,Seattle,668
2025-04-04T18:00:00,Vienna,Seattle,923
2025-04-05T06:00:00,Vienna,Seattle,792
2025-04-05T18:00:00,Vienna,Seattle,792
2025-04-06T06:00:00,Vienna,Seattle,591
2025-04-06T18:00:00,Vienna,Seattle,669
2025-04-07T06:00:00,Vienna,Seattle,841
2025-04-07T18:00:00,Vienna,Seattle,888
2025-04-08T06:00:00,Vienna,Seattle,612
2025-04-08T18:00:00,Vienna,Seattle,969
2025-04-09T06:00:00,Vienna,Seattle,1045
2025-04-09T18:00:00,Vienna,Seattle,1027
2025-04-10T06:00:00,Vienna,Seattle,1089
2025-04-10T18:00:00,Vienna,Seattle,968
2025-04-11T06:00:00,Vienna,Seattle,644
2025-04-11T18:00:00,Vienna,Seattle,1114
2025-04-12T06:00:00,Vienna,Seattle,937
2025-04-12T18:00:00,Vienna,Seattle,1020
2025-04-13T06:00:00,Vienna,Seattle,1137
2025-04-13T18:00:00,Vienna,Seattle,1013
2025-04-14T06:00:00,Vienna,Seattle,950
2025-04-14T18:00:00,Vienna,Seattle,1000
2025-04-15T06:00:00,Vienna,Seattle,1210
2025-04-15T18:00:00,Vienna,Seattle,1192
2025-04-16T06:00:00,Vienna,Seattle,657
2025-04-16T18:00:00,Vienna,Seattle,630
2025-04-17T06:00:00,Vienna,Seattle,711
2025-04-17T18:00:00,Vienna,Seattle,1164
2025-04-18T06:00:00,Vienna,Seattle,706
2025-04-18T18:00:00,Vienna,Seattle,713
2025-04-19T06:00:00,Vienna,Seattle,1028
2025-04-19T18:00:00,Vienna,Seattle,660
2025-04-20T06:00:00,Vienna,Seattle,1000
2025-04-20T18:00:00,Vienna,Seattle,715
2025-04-21T06:00:00,Vienna,Seattle,656
2025-04-21T18:00:00,Vienna,Seattle,1082
2025-04-22T06:00:00,Vienna,Seattle,656
